Year,Group,Title,Stock Assessment,Physical Oceanography,North Sea Fisheries,Bycatch,Plankton,Elasmobranchs,Otoliths,Ecosystem Approach and Aquaculture,Eels,Sea Floor,Acoustic Surveys,Nephrops,Baltic Fisheries,Pelagic Fisheries,Deep Sea Fisheries,Trawl Surveys,North Western Fisheries,Barents Sea Fisheries,Biodiversity,Salmon and Trout,Ecosystem Based Management,Contaminants and Biological Effects,Salmon Tags,Redfish,"Horse Mackerel, Anchovy and Sardines",Reference Points
2001,NWWG,"9884_NWWG Report, 6 - Greenland Halibut",0.021651869639754295,1.2560082723211963e-05,2.4414315703324974e-05,1.729042014630977e-05,9.176448656944558e-06,1.0677854334062431e-05,3.162860230077058e-05,2.3942360712680966e-05,9.660842806624714e-06,1.5095962226041593e-05,1.8275095499120653e-05,3.390137862879783e-05,1.2165770385763608e-05,2.5483823264949024e-05,1.6009737009881064e-05,1.5303479813155718e-05,0.8913702964782715,0.016232365742325783,1.5087774954736233e-05,9.81855464488035e-06,1.9521734429872595e-05,1.0672181815607473e-05,7.061491487547755e-06,0.07035142928361893,1.822639569581952e-05,3.8100883102742955e-05
2001,NWWG,9889_REPORT OF THE Northwestern Working Group (NWWG),0.20166437327861786,1.0694686807255493e-06,0.00033690512645989656,1.4722485275342478e-06,7.813582669768948e-07,9.092003097066481e-07,2.693119313335046e-06,2.038649427049677e-06,8.226035106417839e-07,1.2853943189838901e-06,1.5560918882329133e-06,2.886642278099316e-06,1.0358936606280622e-06,2.16990201806766e-06,1.3632005675390246e-06,1.3030640957367723e-06,0.699738621711731,0.004081542603671551,1.2846971912949812e-06,8.360324841305555e-07,1.662240947553073e-06,9.08717254333169e-07,6.01273427491833e-07,0.09414710849523544,1.5519452745138551e-06,3.2442226256534923e-06
2001,NWWG,"9885_NWWG Report, 7 - Redfish",3.420612119953148e-05,1.9043911379412748e-05,3.7017591239418834e-05,0.022718414664268494,1.391355999658117e-05,1.619002978259232e-05,4.795607674168423e-05,3.63020044460427e-05,1.4648009710072074e-05,2.2888874809723347e-05,2.7709154892363586e-05,5.140211942489259e-05,1.8446044123265892e-05,3.863920574076474e-05,2.4274360839626752e-05,2.32035181397805e-05,0.036241527646780014,2.979207238240633e-05,2.2876460207044147e-05,1.488713769504102e-05,2.9599339541164227e-05,1.618142778170295e-05,1.0706809916882776e-05,0.9404048323631287,2.763531665550545e-05,5.776949183200486e-05
2001,NWWG,"9887_NWWG Report, 9 - Deep-sea Sebastes Mentella",0.09219098836183548,1.4301495866675396e-05,2.779927854135167e-05,1.968767901416868e-05,1.0448732609802391e-05,1.2158303434262052e-05,3.6013803764944896e-05,2.7261889044893906e-05,1.1000285667250864e-05,1.7188967831316404e-05,2.0808876797673292e-05,3.8601694541284814e-05,1.385251380270347e-05,2.9017068300163373e-05,1.822943340812344e-05,1.7425256373826414e-05,0.6683083176612854,2.237309490737971e-05,1.7179643691633828e-05,1.1179864486621227e-05,2.2228357920539565e-05,1.2151843293395359e-05,8.040543434617575e-06,0.21132966876029968,2.0753424905706197e-05,0.027743328362703323
2001,NWWG,"9886_NWWG Report, 8 - Sebastes Marinus",3.955972715630196e-05,2.2024476493243128e-05,0.003300744341686368,3.0319262805278413e-05,1.6091173165477812e-05,1.87239347724244e-05,5.546169268200174e-05,4.198363603791222e-05,1.6940572095336393e-05,2.6471216187928803e-05,3.204591848771088e-05,5.944707299931906e-05,2.1333036784199066e-05,4.468663610168733e-05,2.8073545763618313e-05,2.6835105018108152e-05,0.8385805487632751,3.445483525865711e-05,2.6456858904566616e-05,1.7217125787283294e-05,3.423193993512541e-05,1.8713984900387004e-05,1.2382534805510659e-05,0.1286066621541977,3.1960524211172014e-05,0.028856636956334114
2001,NWWG,"9879_NWWG Report, 2 - Demersal Stocks in the Faroe Area",0.35068267583847046,3.654937245300971e-06,7.104474661900895e-06,5.031447926739929e-06,2.6703123694460373e-06,3.1072158890310675e-06,9.203806257573888e-06,6.967137778701726e-06,2.811269041558262e-06,4.392868959257612e-06,5.317984687280841e-06,9.86517443379853e-06,3.5401938021095702e-06,7.415697382384678e-06,4.658773377741454e-06,4.453255769476527e-06,0.6491913795471191,5.71774171476136e-06,4.390486083138967e-06,2.8571628263307502e-06,5.680752110492904e-06,3.105564928773674e-06,2.054867763945367e-06,5.549606157728704e-06,5.303813395585166e-06,1.1087216080341022e-05
2001,NWWG,"9878_NWWG Report, 11 - Working Docs",0.00018456623365636915,0.00010275538079440594,0.00019973611051682383,0.0001414547732565552,7.507350528612733e-05,8.735666779102758e-05,0.0002587570052128285,0.00019587500719353557,7.903638470452279e-05,0.00012350168253760785,0.0001495105098001659,0.0002773507731035352,9.952946129487827e-05,0.00020848587155342102,0.0164471622556448,0.00012519941083155572,0.22402311861515045,0.00016074931772891432,0.00012343470007181168,8.032664482016116e-05,0.00015970939421094954,8.73102544574067e-05,5.777081605629064e-05,0.7560914158821106,0.00014911209291312844,0.00031170708825811744
2001,NWWG,"9876_NWWG Report, 1-TOC and Introduction",3.136684244964272e-05,1.746316956996452e-05,3.394494706299156e-05,2.404009319434408e-05,1.275866452488117e-05,1.484617587266257e-05,0.09095963835716248,3.3288753911620006e-05,1.3432151718006935e-05,2.0988984033465385e-05,2.540915556892287e-05,4.71354833280202e-05,1.6914929801714607e-05,3.5431959986453876e-05,2.225946809630841e-05,2.1277510313666426e-05,0.6259390711784363,2.731918175413739e-05,2.0977598978788592e-05,1.3651429981109686e-05,2.714244692469947e-05,1.4838287825114094e-05,9.818090802582446e-06,0.08617432415485382,2.534144550736528e-05,0.19641734659671783
2001,NWWG,"9875_NWWG Report, 1 - TOC and Introduction",3.141847628285177e-05,1.749191687849816e-05,3.400082641746849e-05,2.4079667127807625e-05,1.2779667486029211e-05,1.487061490479391e-05,0.09120059758424759,3.334355278639123e-05,1.3454263353196438e-05,2.1023533918196335e-05,2.5450983230257407e-05,4.721307777799666e-05,1.6942774891504087e-05,3.549028406268917e-05,2.2296109818853438e-05,2.1312536773621105e-05,0.6240243911743164,2.7364152629161254e-05,2.1012130673625506e-05,1.3673902685695793e-05,2.7187126761418767e-05,1.486271412431961e-05,9.834252523432951e-06,0.08680033683776855,2.53831622103462e-05,0.197464257478714
2001,NWWG,"9881_NWWG Report, 3-Demersal stocks at Iceland",0.35996389389038086,3.7143549889151473e-06,7.219970939331688e-06,5.1132433327438775e-06,2.71372300630901e-06,3.1577294521412114e-06,9.35343086894136e-06,7.080401246639667e-06,2.856971377696027e-06,4.464282937988173e-06,5.4044380703999195e-06,1.0025552001025062e-05,3.5977461720904103e-06,7.536253178841434e-06,4.734510639536893e-06,4.5256515477376524e-06,0.6353281140327454,0.004585841204971075,4.461861408344703e-06,2.9036111754976446e-06,5.773103112005629e-06,3.1560516617901158e-06,2.0882732769678114e-06,5.639825303660473e-06,5.390036676544696e-06,1.1267457011854276e-05
2006,NWWG,"11232_NWWG Report, 5-Cod Stocks in Greenland Area",2.4437898900941946e-05,1.3605552339868154e-05,2.6446499759913422e-05,1.8729630028246902e-05,9.940272320818622e-06,1.1566651664907113e-05,3.426128751016222e-05,2.5935261874110438e-05,1.0464986189617775e-05,1.6352512830053456e-05,1.9796267224592157e-05,3.67233224096708e-05,1.3178418157622218e-05,2.760503048193641e-05,1.734234501782339e-05,1.6577303540543653e-05,0.6598175764083862,2.1284367903717794e-05,1.6343641618732363e-05,1.0635825674398802e-05,2.114667404384818e-05,1.1560506209207233e-05,7.649272447451949e-06,0.3397097885608673,1.9743514712899923e-05,4.127229840378277e-05
2006,NWWG,"11228_NWWG Report, 11-References",0.00012320154928602278,6.859120912849903e-05,0.0001333277323283255,9.442381269764155e-05,5.0113023462472484e-05,5.8312274632044137e-05,0.07972928136587143,0.00013075036986265332,5.275832154438831e-05,8.2439772086218e-05,9.980116738006473e-05,0.0001851370616350323,6.643785309279338e-05,0.0001391683763358742,8.74299366842024e-05,0.017176441848278046,7.183924753917381e-05,0.04432537034153938,0.07658746838569641,5.361959483707324e-05,0.00010660912084858865,5.8281293604522943e-05,3.8563142879866064e-05,0.7801730632781982,9.953522385330871e-05,0.00020807073451578617
2006,NWWG,"11227_NWWG Report, 10-Pelagic Sebastes mentella",1.5541589164058678e-05,8.652621545479633e-06,1.6818983567645773e-05,1.191134379041614e-05,6.321641194517724e-06,7.3559576776460744e-06,2.17888973566005e-05,1.6493855582666583e-05,6.6553393480717205e-06,1.0399585335107986e-05,1.2589684956765268e-05,2.335460885660723e-05,0.0058960081078112125,1.7555767044541426e-05,1.10290829979931e-05,1.0542544259806164e-05,9.062354365596548e-06,1.3536061487684492e-05,1.039394464896759e-05,6.7639871303981636e-06,1.3448493518808391e-05,7.352049578912556e-06,4.864650691160932e-06,0.9938027262687683,1.255613642570097e-05,2.6247624191455543e-05
2006,NWWG,"11231_NWWG Report, 4-Overview on ecosystem Greenland waters",5.3470615966944024e-05,2.976922223751899e-05,5.786547626485117e-05,0.05291862040758133,2.1749516236013733e-05,2.5308067051810212e-05,7.496438774978742e-05,5.6746874179225415e-05,2.2897600501892157e-05,3.57796270691324e-05,4.331463424023241e-05,8.035119390115142e-05,2.8834643671871163e-05,6.040036168997176e-05,0.0443451963365078,3.627147452789359e-05,0.21025478839874268,4.657062527257949e-05,3.576021845219657e-05,0.004183453507721424,4.6269349695649e-05,2.52946210821392e-05,1.6736761608626693e-05,0.6873660683631897,4.3199208448641e-05,9.030458750203252e-05
2006,NWWG,"11226_NWWG Report, 1-Introduction",2.7462319849291816e-05,1.528936809336301e-05,2.971950380015187e-05,2.1047599148005247e-05,1.1170475772814825e-05,1.2998134479857981e-05,0.11557129770517349,0.07880723476409912,1.1760127563320566e-05,1.8376289517618716e-05,2.2246242224355228e-05,4.126809290028177e-05,1.4809371350565925e-05,3.102141272393055e-05,1.9488625184749253e-05,1.8628901671036147e-05,0.4700547158718109,2.3918510123621672e-05,1.8366323274676688e-05,1.1952110071433708e-05,2.3763774152030237e-05,1.299122868658742e-05,8.595941835665144e-06,0.1299702227115631,2.218696135969367e-05,0.20517946779727936
2006,NWWG,"11230_NWWG Report, 3-Stocks in Icelandic waters",0.04800722375512123,2.248627197332098e-06,0.004855566192418337,3.0954977319197496e-06,1.642856318539998e-06,1.911652589114965e-06,5.662457624566741e-06,4.286392140784301e-06,1.7295772067882353e-06,2.702624897210626e-06,0.0035355875734239817,6.069351911719423e-06,2.178033582822536e-06,0.02069515362381935,0.003084699623286724,2.739776618909673e-06,0.8509844541549683,3.517726327117998e-06,2.701158791751368e-06,1.7578123561179382e-06,3.4949691780639114e-06,1.91063691090676e-06,1.2642162801057566e-06,0.022911397740244865,3.2630653095111484e-06,0.04587378352880478
2006,NWWG,"11234_NWWG Report, 7-Redfish",5.26591029483825e-05,2.931742164946627e-05,5.698726454284042e-05,4.035885285702534e-05,2.1419429685920477e-05,2.4923972887336276e-05,7.382667536148801e-05,5.5885640904307365e-05,2.2550089852302335e-05,3.5236607800470665e-05,4.265725510776974e-05,7.913172157714143e-05,2.8397027563187294e-05,5.9483681980054826e-05,3.736951475730166e-05,3.57209901267197e-05,3.070570528507233e-05,4.5863835111958906e-05,3.5217493859818205e-05,2.2918216927791946e-05,4.556712883641012e-05,2.4910730644478463e-05,1.648275247134734e-05,0.9989508986473083,4.254358645994216e-05,8.893405174603686e-05
2006,NWWG,"11233_NWWG Report, 6-Greenland Halibut",2.124169986927882e-05,1.182610048999777e-05,2.2987598640611395e-05,1.6280007912428118e-05,8.640197847853415e-06,1.0053865480585955e-05,2.9780301701975986e-05,2.2543224986293353e-05,9.096285793930292e-06,1.4213789654604625e-05,1.720714135444723e-05,3.192026269971393e-05,1.1454831110313535e-05,2.3994607545319013e-05,0.08136707544326782,1.4409180948860012e-05,0.5362215638160706,1.850061562436167e-05,1.4206080777512398e-05,9.244781722372863e-06,1.838092975958716e-05,1.0048524018202443e-05,6.6488346419646405e-06,0.3820156157016754,1.7161288269562647e-05,3.587434548535384e-05
2006,NWWG,"11229_NWWG Report, 2-Demersal Stocks in the Faroe Area",0.1310804784297943,2.8592091894097393e-06,5.557736585615203e-06,3.936035227525281e-06,2.0889499410259305e-06,2.430733957226039e-06,7.200015716080088e-06,5.45029979548417e-06,2.1992186702846084e-06,3.4364832117717015e-06,4.160189291724237e-06,7.717396329098847e-06,2.7694468371919356e-06,5.801201950816903e-06,0.0037723726127296686,3.483723276076489e-06,0.8588687181472778,0.004558080341666937,3.4346194297540933e-06,2.2351207462634193e-06,4.44397710452904e-06,2.4294424747495214e-06,1.6074959603429306e-06,4.341383373684948e-06,4.1491034608043265e-06,0.0016385966446250677
2006,NWWG,"11235_NWWG Report, 8-Sebastes Marinus",3.408392512938008e-05,1.897587935673073e-05,3.688535434775986e-05,2.612251410027966e-05,1.386385611112928e-05,1.6132193195517175e-05,4.778476431965828e-05,3.61723214155063e-05,1.459568284190027e-05,2.2807109417044558e-05,2.7610169127001427e-05,5.1218492444604635e-05,1.838014941313304e-05,3.850117354886606e-05,2.4187645976780914e-05,2.3120628611650318e-05,0.8882122039794922,2.968564695038367e-05,2.2794738470111042e-05,1.483395590184955e-05,2.9493601687136106e-05,1.6123622117447667e-05,1.0668561117199715e-05,0.11112862080335617,2.7536594643606804e-05,5.756314203608781e-05
2006,NWWG,11241_Report of the North Western Working Group (NWWG),0.03589559346437454,7.528238370468898e-07,1.463340481677733e-06,1.036349885907839e-06,5.500161819327332e-07,6.400072152246139e-07,0.005796739365905523,1.4350525816553272e-06,5.79049697080336e-07,9.048188758242759e-07,1.095369157155801e-06,2.03197441805969e-06,7.291895940397808e-07,0.001603742130100727,0.0041600121185183525,9.172570685223036e-07,0.7323635816574097,0.0010384421329945326,9.043281465892505e-07,5.885026439500507e-07,1.170089944935171e-06,6.396671210495697e-07,4.232503272305621e-07,0.19061283767223358,1.0924502475972986e-06,0.028512099757790565
2006,NWWG,"11236_NWWG Report, 9-Demersal Sebastes Mentella",4.9452319217380136e-05,2.7532076273928396e-05,5.351690560928546e-05,3.7901114410487935e-05,2.0115048755542375e-05,2.340617538720835e-05,6.933083932381123e-05,5.2482366299955174e-05,2.1176854716031812e-05,3.3090800570789725e-05,4.00595527025871e-05,7.431283302139491e-05,2.666773070814088e-05,5.586129555013031e-05,3.5093817132292315e-05,3.354568616487086e-05,0.11162244528532028,4.3070860556326807e-05,3.3072850783355534e-05,2.1522564566112123e-05,4.2792224121512845e-05,2.3393738956656307e-05,1.547899955767207e-05,0.8874212503433228,3.9952803490450606e-05,8.351820724783465e-05
2007,NWWG,"11895_NWWG Report, 02.4-Faroe Haddock",0.35798200964927673,1.3078009942546487e-05,0.001913148444145918,1.8003407603828236e-05,9.554848475090694e-06,1.1118166185042355e-05,3.29328395309858e-05,2.4929646315285936e-05,1.0059216947411187e-05,1.571845859871246e-05,1.902868643810507e-05,3.529933383106254e-05,1.2667437658819836e-05,2.65346716332715e-05,1.6669913748046383e-05,1.5934534530970268e-05,0.6396796703338623,2.0459086954360828e-05,1.570993299537804e-05,1.0223432582279202e-05,2.032673182839062e-05,1.111225901695434e-05,7.352678949246183e-06,1.985746894206386e-05,1.8977980289491825e-05,3.967201701016165e-05
2007,NWWG,"11900_NWWG Report, 03.4-Icelandic haddock",1.8683702364796773e-05,1.0401961844763719e-05,0.012811082415282726,1.431951477570692e-05,7.599716354889097e-06,8.843145224091131e-06,2.6194058591499925e-05,1.982849425985478e-05,8.000880370673258e-06,1.2502116987889167e-05,1.513499955763109e-05,2.8076317903469317e-05,1.0075401405629236e-05,2.1105095584061928e-05,1.3258882972877473e-05,1.2673978744714987e-05,0.9868320226669312,1.627270830795169e-05,1.2495335795392748e-05,8.13149381428957e-06,1.6167436115210876e-05,8.838446774461772e-06,5.8481596170167904e-06,1.5794194041518494e-05,1.509466801508097e-05,3.155424928991124e-05
2007,NWWG,"11893_NWWG Report, 02.2-Faroe Plateau cod",0.1734103113412857,9.69482607615646e-06,1.8844822989194654e-05,1.3346059859031811e-05,7.083080163283739e-06,8.241979230660945e-06,2.4413360733888112e-05,1.8480532162357122e-05,7.456972070940537e-06,1.16522114694817e-05,1.4106107300904114e-05,2.6167659598286264e-05,9.390465493197553e-06,1.9670351321110502e-05,1.2357530977169517e-05,1.1812388947873842e-05,0.8233940601348877,0.002876763930544257,1.1645890481304377e-05,7.578706572530791e-06,1.5068358152348083e-05,8.23760092316661e-06,5.450595836009597e-06,1.4720490071340464e-05,1.4068517884879839e-05,2.9409146009129472e-05
2007,NWWG,"11904_NWWG Report, 05-Cod stocks in the Greenland area (NAFO area 1 and ICES Subdivision IVb)",1.715527832857333e-05,9.551026778353844e-06,1.8565304344519973e-05,1.3148102880222723e-05,6.9780194280610885e-06,8.119729500322137e-06,2.405124541837722e-05,1.8206417735200375e-05,7.346365691773826e-06,1.1479378372314386e-05,0.011011161841452122,2.5779525458347052e-05,9.251180927094538e-06,1.937858723977115e-05,1.2174236871942412e-05,0.016879893839359283,0.5485847592353821,1.4941515473765321e-05,1.1473151971586049e-05,7.46629439163371e-06,1.4844854376860894e-05,8.115414857456926e-06,5.369749032979598e-06,0.42321792244911194,1.385984432999976e-05,2.8972937798243947e-05
2007,NWWG,"11907_NWWG Report, 08-Sebastes Marinus",3.0661274649901316e-05,1.7070353351300582e-05,3.3181389881065115e-05,2.349933492951095e-05,1.2471670743252616e-05,1.4512225789076183e-05,4.298629937693477e-05,3.253995600971393e-05,1.313000848313095e-05,2.051685623882804e-05,2.483760181348771e-05,4.607521987054497e-05,1.6534444512217306e-05,3.4634951589396223e-05,2.1758762159151956e-05,2.0798894183826633e-05,0.8354024291038513,2.6704663468990475e-05,2.050572948064655e-05,1.3344354556465987e-05,2.6531904950388707e-05,1.4504515092994552e-05,9.597242751624435e-06,0.16400465369224548,2.477141606505029e-05,5.178274659556337e-05
2007,NWWG,"11910_NWWG Report, 11-References",0.00015983298362698406,8.898538362700492e-05,0.00017296997248195112,0.00012249877909198403,6.50130896246992e-05,7.565021951450035e-05,0.10810147225856781,0.0001696262916084379,6.844491144875064e-05,0.00010695152741391212,0.00012947498180437833,0.00024018369731493294,8.619177242508158e-05,0.00018054719839710742,0.00011342541256453842,0.00010842174378922209,9.319915989181027e-05,0.00013920771016273648,0.018616411834955215,6.956227298360318e-05,0.00013830713578499854,0.025123419240117073,5.002909529139288e-05,0.8453811407089233,0.00012912995589431375,0.0002699360775295645
2007,NWWG,"11896_NWWG Report, 02.5-Faroe Saithe",0.1913689523935318,1.0366441529185977e-05,2.0150311684119515e-05,1.4270617612055503e-05,7.573765287816059e-06,8.812948181002866e-06,2.610461160656996e-05,1.9760784198297188e-05,7.973559149831999e-06,1.2459426216082647e-05,1.5083317521202844e-05,2.798044260998722e-05,1.004099704005057e-05,2.103302722389344e-05,0.0031870908569544554,1.2630700439331122e-05,0.8039240837097168,1.621714181965217e-05,1.2452667760953773e-05,8.103726941044442e-06,1.6112227967823856e-05,8.80826610227814e-06,5.828189387102611e-06,0.0011916505172848701,1.5043124221847393e-05,3.144648871966638e-05
2007,NWWG,"11899_NWWG Report, 03.3-Icelandic cod",1.1451932550698984e-05,6.375747489073547e-06,1.239319044543663e-05,8.776960385148413e-06,4.6581471906392835e-06,5.4202910177991726e-06,1.6055306332418695e-05,1.2153617717558518e-05,4.904035449726507e-06,7.66301036492223e-06,9.276801392843481e-06,1.720901309454348e-05,6.1755863498547114e-06,1.2936094208271243e-05,8.126859938784037e-06,7.768350769765675e-06,0.8685224652290344,9.974145541491453e-06,7.658853974135127e-06,4.984093266102718e-06,9.909619620884769e-06,5.4174111028260086e-06,3.5845532693201676e-06,0.007121728267520666,9.252080417354591e-06,0.12415365129709244
2007,NWWG,"11908_NWWG Report, 09-Demersal Sebastes Mentella on the Continental Shelf",4.707359767053276e-05,2.6207746486761607e-05,5.094267180538736e-05,3.607802136684768e-05,1.9147488274029456e-05,2.2280308257904835e-05,6.599594053113833e-05,4.9957896408159286e-05,2.0158220650046133e-05,3.1499090255238116e-05,3.813263538177125e-05,7.073828601278365e-05,2.538497756177094e-05,5.317429531714879e-05,3.34057622239925e-05,3.193209340679459e-05,0.13738280534744263,4.0999097109306604e-05,3.1482002668781206e-05,2.0487301298999228e-05,4.073386298841797e-05,2.226847027486656e-05,1.4734439901076257e-05,0.8617068529129028,3.803102299571037e-05,7.950088183861226e-05
2007,NWWG,11915_Report of the North-Western Working Group (NWWG),0.006048839073628187,7.083776267791109e-07,1.3769459883405943e-06,9.75164539340767e-07,5.175436399440514e-07,6.022216325618501e-07,0.00581488898023963,1.3503281479643192e-06,5.448630417959066e-07,8.513990223946166e-07,1.0306993090125616e-06,1.912008201543358e-06,6.86138776018197e-07,0.0025186443235725164,0.004633363801985979,8.631028549643815e-07,0.7243258357048035,0.0008344955858774483,8.509372264597914e-07,5.53757843135827e-07,1.1010087064278196e-06,6.019016609570826e-07,3.9826193187764147e-07,0.22950008511543274,1.027952748700045e-06,0.026307901367545128
2007,NWWG,"11903_NWWG Report, 04-Overview on ecosystem, fisheries and their management in Greenland waters",5.415342457126826e-05,3.014936919498723e-05,5.86044043302536e-05,0.05505736544728279,2.2027254090062343e-05,2.5631246899138205e-05,7.59216709411703e-05,5.7471519539831206e-05,2.3189997591543943e-05,3.623652446549386e-05,4.386775253806263e-05,8.13772639958188e-05,2.920285623986274e-05,6.11716604907997e-05,0.04296370968222618,3.6734651075676084e-05,0.21916157007217407,4.7165322030195966e-05,3.621686846599914e-05,0.004331072326749563,4.686019747168757e-05,2.5617628125473857e-05,1.695048740657512e-05,0.6775425672531128,4.3750853365054354e-05,9.145775402430445e-05
2007,NWWG,"11902_NWWG Report, 03.6-Capelin in the  Iceland-East Greenland-Jan Mayen area",3.757354716071859e-05,2.091869100695476e-05,4.066179462824948e-05,2.879701969504822e-05,1.5283281754818745e-05,1.778385922079906e-05,5.2677118219435215e-05,3.987575837527402e-05,1.6090034478111193e-05,2.5142171580228023e-05,3.0436985980486497e-05,5.646240242640488e-05,2.026196671067737e-05,4.2443047277629375e-05,2.666405271156691e-05,2.5487790480838157e-05,0.35275647044181824,0.0900951400399208,2.512853461666964e-05,1.635270382394083e-05,3.251324960729107e-05,1.7774409570847638e-05,1.176084242615616e-05,0.5564544796943665,3.035587906197179e-05,6.345661677187309e-05
2007,NWWG,"11894_NWWG Report, 02.3-Faroe Bank cod",6.992935959715396e-05,3.89324632124044e-05,7.567700231447816e-05,5.3595078497892246e-05,2.8444217605283484e-05,3.30981238221284e-05,9.803911962080747e-05,7.421408372465521e-05,2.9945693313493393e-05,4.679292396758683e-05,5.664727359544486e-05,0.09738481044769287,3.77102114725858e-05,7.899214688222855e-05,4.9625345127424225e-05,4.743616591440514e-05,0.9013088345527649,6.090549140935764e-05,4.676754178944975e-05,3.0434553991653956e-05,6.051148011465557e-05,3.308053783257492e-05,2.1888490664423443e-05,5.911451080464758e-05,5.64963229408022e-05,0.0001181012048618868
2007,NWWG,"11909_NWWG Report, 10-Pelagic Sebastes Mentella",1.455202163924696e-05,8.101690582407173e-06,1.5748082660138607e-05,1.1152922525070608e-05,5.919128398090834e-06,6.8875874603691045e-06,2.0401548681547865e-05,1.544365477457177e-05,6.231579391169362e-06,9.737420441524591e-06,1.178807178803254e-05,2.186756864830386e-05,0.008995608426630497,1.6437950762338005e-05,1.0326836672902573e-05,9.871277143247426e-06,8.48533363750903e-06,1.26741906569805e-05,9.732139005791396e-06,6.333309102046769e-06,1.2592197890626267e-05,6.883928108436521e-06,4.554907718556933e-06,0.9907222986221313,1.1756659660022706e-05,2.457637856423389e-05
2007,NWWG,"11905_NWWG Report, 06-Greenland Halibut in Subareas B, VI, XII, and XIV",1.3360066077439114e-05,7.438080956490012e-06,1.4458157238550484e-05,1.0239386938337702e-05,5.434292688732967e-06,6.323425623122603e-06,1.873045948741492e-05,1.4178665878716856e-05,5.7211509556509554e-06,8.939829058363102e-06,1.0822511285368819e-05,2.007639704970643e-05,7.204569101304514e-06,1.5091519344423432e-05,0.013164610601961613,9.062720891961362e-06,0.7382413744926453,1.163604792964179e-05,8.934980542107951e-06,5.814547876070719e-06,1.1560770872165449e-05,6.3200659496942535e-06,4.181815256742993e-06,0.12921321392059326,1.0793672117870301e-05,0.11915452033281326
2007,NWWG,"11906_NWWG Report, 07-Redfish in Subareas V, VI, XII and XIV",4.8081747081596404e-05,2.6769024771056138e-05,5.203368709771894e-05,3.685068804770708e-05,1.955755942617543e-05,2.2757474653190002e-05,6.740933895343915e-05,5.1027818699367344e-05,2.0589937776094303e-05,3.2173687941394746e-05,3.894930341630243e-05,7.225324952742085e-05,2.592863529571332e-05,5.431310273706913e-05,3.412119622225873e-05,3.261596793890931e-05,2.8036633011652157e-05,4.1877152398228645e-05,3.215623655705713e-05,2.0926067008986138e-05,4.160623939242214e-05,2.274538201163523e-05,1.5050000001792796e-05,0.9990420937538147,3.88455118809361e-05,8.120355050778016e-05
2007,NWWG,"11892_NWWG Report, 02.1-Demersal Stocks in the Faroe Area",1.922968112921808e-05,1.070592952601146e-05,2.0810208297916688e-05,0.022450456395745277,7.82179631642066e-06,9.101560863200575e-06,2.695950388442725e-05,2.0407924239407293e-05,8.234682354668621e-06,1.2867455552623142e-05,1.5577275917166844e-05,2.889676579798106e-05,1.0369826668465976e-05,2.1721831217291765e-05,0.031236134469509125,1.3044339539192151e-05,0.8209269642829895,0.00440446799620986,1.2860476090281736e-05,8.369112947548274e-06,1.6639884051983245e-05,9.096725079871248e-06,6.019055035721976e-06,1.6255735317827202e-05,1.5535766578977928e-05,0.12067146599292755
2007,NWWG,"11898_NWWG Report, 03.2-Icelandic saithe",0.006588888354599476,0.003668296616524458,0.007130442187190056,0.0050498382188379765,0.0026800725609064102,0.003118573222309351,0.009237445890903473,0.006992603652179241,0.002821544650942087,0.0044089253060519695,0.005337422713637352,0.009901232086122036,0.0035531336907297373,0.007442802656441927,0.00467580184340477,0.004469532985240221,0.8670090436935425,0.005738640669733286,0.004406534135341644,0.002867606235668063,0.005701515823602676,0.0031169161666184664,0.002062378451228142,0.005569890607148409,0.005323199555277824,0.01112772710621357
2007,NWWG,"11897_NWWG Report, 03.1-Stocks in Icelandic waters",2.6109672035090625e-05,0.011246664449572563,0.017694665119051933,0.14244841039180756,1.0620276952977292e-05,0.024813028052449226,3.6605069908546284e-05,2.7709467758540995e-05,1.1180885849171318e-05,1.747117130435072e-05,2.115051211148966e-05,3.9235448639374226e-05,1.4079941138334107e-05,2.949346526293084e-05,0.091942198574543,1.7711341570247896e-05,0.45575544238090515,2.2740412532584742e-05,1.746169618854765e-05,1.1363413250364829e-05,2.2593298126594163e-05,1.2351350051176269e-05,8.172552043106407e-06,0.255688339471817,2.1094150724820793e-05,4.409569010022096e-05
2007,NWWG,"11901_NWWG Report, 03.5-Icelandic summer spawning herring",2.0026804122608155e-05,1.1149720194225665e-05,2.167284765164368e-05,1.534889088361524e-05,8.146031177602708e-06,9.478845640842337e-06,2.8077049137209542e-05,2.125388891727198e-05,8.576032996643335e-06,1.3400847819866613e-05,0.03239559754729271,3.0094615794951096e-05,1.079968387784902e-05,0.2275567203760147,1.4212014320946764e-05,1.3585063243226614e-05,0.6365844011306763,1.7442493117414415e-05,1.3393579138210043e-05,8.71603606356075e-06,1.7329652109765448e-05,9.47380976867862e-06,6.2685617194802035e-06,0.07627039402723312,1.6179767044377513e-05,0.026878248900175095
